timestamp,count,conns,read_bytes_total,latency_ms_sum
1565860200,210087575.0,342.0,26762796730000.0,1184823817.0
1565860500,210104372.0,336.0,26767215250000.0,1184902110.0
1565860800,210118297.0,334.0,26771928800000.0,1184986646.0
1565861100,210135159.0,326.0,26776595950000.0,1185068197.0
1565861400,210146532.0,333.0,26780699370000.0,1185141927.0
1565861700,210160152.0,329.0,26784623970000.0,1185234352.0
1565862000,210172677.0,319.0,26788066690000.0,1185301829.0
1565862300,210185784.0,312.0,26791567250000.0,1185364308.0
1565862600,210202782.0,317.0,26795265580000.0,1185438687.0
1565862900,210213475.0,321.0,26798724120000.0,1185498163.0
1565863200,210224235.0,299.0,26802054690000.0,1185552895.0
1565863500,210238003.0,315.0,26805747290000.0,1185619002.0
1565863800,210247026.0,308.0,26809072440000.0,1185675290.0
1565864100,210264998.0,315.0,26813024620000.0,1185754652.0
1565864400,210275868.0,306.0,26816660010000.0,1185817555.0
1565864700,210289030.0,300.0,26820705830000.0,1185896078.0
1565865000,210304921.0,314.0,26824930440000.0,1185961429.0
1565865300,210321448.0,308.0,26829549840000.0,1186041030.0
1565865600,210334532.0,296.0,26833875890000.0,1186114981.0
1565865900,210349780.0,301.0,26838429870000.0,1186205379.0
1565866200,210365111.0,290.0,26842690840000.0,1186304610.0
1565866500,210380417.0,285.0,26846855060000.0,1186381060.0
1565866800,210389095.0,277.0,26850397440000.0,1186436215.0
1565867100,210397301.0,290.0,26853874120000.0,1186500822.0
1565867400,210407218.0,284.0,26857556160000.0,1186570473.0
1565867700,210420318.0,284.0,26861116860000.0,1186647649.0
1565868000,210445518.0,368.0,26865592640000.0,1186735338.0
1565868300,210478255.0,321.0,26869992320000.0,1186798831.0
1565868600,210509601.0,307.0,26874265000000.0,1186857214.0
1565868900,210522792.0,296.0,26877742630000.0,1186923366.0
1565869200,210554069.0,297.0,26881949210000.0,1187005113.0
1565869500,210568863.0,291.0,26885567500000.0,1187068060.0
1565869800,210590769.0,292.0,26889834180000.0,1187149335.0
1565870100,210607464.0,292.0,26893744130000.0,1187223715.0
1565870400,210626184.0,301.0,26897154660000.0,1187278146.0
1565870700,210651830.0,352.0,26900870450000.0,1187358610.0
1565871000,210676423.0,332.0,26905153550000.0,1187455161.0
1565871300,210696358.0,300.0,26908828180000.0,1187520839.0
1565871600,210714876.0,319.0,26912309790000.0,1187589336.0
1565871900,210746888.0,325.0,26916914370000.0,1187713792.0
1565872200,210765899.0,328.0,26920987150000.0,1187803649.0
1565872500,210785119.0,332.0,26925025870000.0,1187889252.0
1565872800,210804536.0,328.0,26928633150000.0,1187964920.0
1565873100,210816797.0,301.0,26932193250000.0,1188030315.0
1565873400,210829932.0,327.0,26935736380000.0,1188105874.0
1565873700,210842507.0,280.0,26939241980000.0,1188162171.0
1565874000,210849392.0,277.0,26942139590000.0,1188207759.0
1565874300,210861653.0,317.0,26945405500000.0,1188277880.0
1565874600,210883684.0,300.0,26949569420000.0,1188389735.0
1565874900,210902987.0,340.0,26953528670000.0,1188486141.0
1565875200,210921047.0,339.0,26957203480000.0,1188573734.0
1565875500,210934109.0,326.0,26960681360000.0,1188655607.0
1565875800,210946916.0,313.0,26964114480000.0,1188734778.0
1565876100,210970705.0,304.0,26968398550000.0,1188837552.0
1565876400,210987850.0,286.0,26972524990000.0,1188929786.0
1565876700,211007344.0,275.0,26976828770000.0,1189023320.0
1565877000,211025307.0,261.0,26981283260000.0,1189117210.0
1565877300,211041111.0,273.0,26985453460000.0,1189200223.0
1565877600,211052027.0,250.0,26989070310000.0,1189261618.0
1565877900,211075807.0,385.0,26993964130000.0,1189381618.0
1565878200,211109894.0,371.0,27001600770000.0,1189538257.0
1565878500,211148384.0,367.0,27008690620000.0,1189720229.0
1565878800,211183556.0,352.0,27015919230000.0,1189893344.0
1565879100,211220625.0,314.0,27022687580000.0,1190049003.0
1565879400,211252889.0,346.0,27029602330000.0,1190194650.0
1565879700,211279798.0,311.0,27035953730000.0,1190314735.0
1565880000,211311077.0,282.0,27041843660000.0,1190444684.0
1565880300,211344451.0,286.0,27047751140000.0,1190549721.0
1565880600,211375505.0,279.0,27053333750000.0,1190635326.0
1565880900,211403646.0,293.0,27058696990000.0,1190716102.0
1565881200,211428882.0,282.0,27063945420000.0,1190793487.0
1565881500,211462838.0,418.0,27069325010000.0,1190891634.0
1565881800,211499005.0,374.0,27075330450000.0,1191028006.0
1565882100,211539759.0,369.0,27080923770000.0,1191162686.0
1565882400,211576049.0,342.0,27086673610000.0,1191285976.0
1565882700,211604298.0,355.0,27092334310000.0,1191408051.0
1565883000,211632470.0,340.0,27100054530000.0,1191563990.0
1565883300,211662445.0,331.0,27107909210000.0,1191721810.0
1565883600,211683474.0,322.0,27114483690000.0,1191836869.0
1565883900,211700145.0,283.0,27120692270000.0,1191925868.0
1565884200,211723045.0,270.0,27127553000000.0,1192046314.0
1565884500,211745147.0,276.0,27134607460000.0,1192163161.0
1565884800,211766236.0,277.0,27141244350000.0,1192266473.0
1565885100,211816800.0,353.0,27149666610000.0,1192402405.0
1565885400,211890491.0,340.0,27158142020000.0,1192526006.0
1565885700,211961763.0,346.0,27166963670000.0,1192677185.0
1565886000,212031618.0,337.0,27176003150000.0,1192826299.0
1565886300,212097069.0,365.0,27185253400000.0,1192972009.0
1565886600,212175438.0,339.0,27196003080000.0,1193170548.0
1565886900,212243393.0,342.0,27206594140000.0,1193358089.0
1565887200,212287791.0,310.0,27215578230000.0,1193496776.0
1565887500,212329895.0,309.0,27224670710000.0,1193657488.0
1565887800,212381472.0,298.0,27234482970000.0,1193821117.0
1565888100,212428212.0,301.0,27243415780000.0,1193931998.0
1565888400,212474112.0,302.0,27252562380000.0,1194046526.0
1565888700,212508317.0,462.0,27259536140000.0,1194180231.0
1565889000,212553101.0,380.0,27266801530000.0,1194341525.0
1565889300,212605833.0,372.0,27273417040000.0,1194498729.0
1565889600,212643053.0,361.0,27280548440000.0,1194630095.0
1565889900,212669365.0,348.0,27284738210000.0,1194738910.0
1565890200,212692472.0,341.0,27289215690000.0,1194863795.0
1565890500,212706584.0,315.0,27293131790000.0,1194949897.0
1565890800,212719754.0,303.0,27296938340000.0,1195032474.0
1565891100,212729253.0,298.0,27300705830000.0,1195107314.0
1565891400,212737923.0,293.0,27304219660000.0,1195170419.0
1565891700,212747606.0,261.0,27307763730000.0,1195228384.0
1565892000,212758774.0,256.0,27311411480000.0,1195289756.0
1565892300,212771978.0,298.0,27315300240000.0,1195372983.0
1565892600,212796417.0,315.0,27320400720000.0,1195490590.0
1565892900,212825678.0,330.0,27325875900000.0,1195612830.0
1565893200,212855266.0,342.0,27331374170000.0,1195752261.0
1565893500,212889196.0,340.0,27338221570000.0,1195918158.0
1565893800,212912427.0,343.0,27343682720000.0,1196068947.0
1565894100,212937711.0,336.0,27348738360000.0,1196200445.0
1565894400,212966081.0,326.0,27354528910000.0,1196323919.0
1565894700,212990888.0,330.0,27360886810000.0,1196442866.0
1565895000,213014518.0,322.0,27366826730000.0,1196547952.0
1565895300,213034114.0,295.0,27372724690000.0,1196651463.0
1565895600,213054214.0,287.0,27378374190000.0,1196744026.0
1565895900,213077828.0,297.0,27384658940000.0,1196850005.0
1565896200,213099826.0,294.0,27389844090000.0,1196948772.0
1565896500,213115062.0,322.0,27394578170000.0,1197036886.0
1565896800,213130557.0,317.0,27399514670000.0,1197131554.0
1565897100,213145094.0,306.0,27403923120000.0,1197214741.0
1565897400,213157137.0,325.0,27408337700000.0,1197298723.0
1565897700,213172720.0,316.0,27413294270000.0,1197398800.0
1565898000,213187408.0,294.0,27418033300000.0,1197500181.0
1565898300,213204414.0,301.0,27422723860000.0,1197598919.0
1565898600,213219958.0,273.0,27427025610000.0,1197687810.0
1565898900,213243576.0,285.0,27431991050000.0,1197786941.0
1565899200,213270663.0,277.0,27437231080000.0,1197896814.0
1565899500,213332329.0,313.0,27444403120000.0,1198036315.0
1565899800,213379822.0,334.0,27451658870000.0,1198185006.0
1565900100,213431509.0,314.0,27458744830000.0,1198318352.0
1565900400,213510123.0,306.0,27466597100000.0,1198449898.0
1565900700,213561869.0,321.0,27473361410000.0,1198551939.0
1565901000,213625695.0,326.0,27481437190000.0,1198675483.0
1565901300,213693524.0,293.0,27489658000000.0,1198818018.0
1565901600,213714612.0,274.0,27494817700000.0,1198926684.0
1565901900,213726889.0,276.0,27499384230000.0,1199010594.0
1565902200,213741051.0,276.0,27504170580000.0,1199111258.0
1565902500,213755218.0,246.0,27509211010000.0,1199204325.0
1565902800,213772898.0,241.0,27515885050000.0,1199308153.0
1565903100,213788550.0,285.0,27522061040000.0,1199421201.0
1565903400,213804180.0,288.0,27528243000000.0,1199533778.0
1565903700,213840017.0,331.0,27535682190000.0,1199734034.0
1565904000,213888582.0,293.0,27543685020000.0,1199920485.0
1565904300,213934538.0,306.0,27551470750000.0,1200068783.0
1565904600,213987838.0,307.0,27560131080000.0,1200240491.0
1565904900,214058795.0,290.0,27569137250000.0,1200416365.0
1565905200,214139214.0,284.0,27578090000000.0,1200578810.0
1565905500,214237082.0,288.0,27585750040000.0,1200733146.0
1565905800,214313636.0,282.0,27592732120000.0,1200850708.0
1565906100,214390039.0,262.0,27599159790000.0,1200962444.0
1565906400,214459683.0,265.0,27605572720000.0,1201065081.0
1565906700,214560869.0,316.0,27613321960000.0,1201242007.0
1565907000,214666628.0,324.0,27625627070000.0,1201461937.0
1565907300,214779264.0,329.0,27648299670000.0,1201773338.0
1565907600,214888636.0,328.0,27669737820000.0,1202106043.0
1565907900,215024740.0,333.0,27690452210000.0,1202411920.0
1565908200,215151062.0,342.0,27710986670000.0,1202728249.0
1565908500,215306095.0,336.0,27728731590000.0,1203000597.0
1565908800,215430323.0,317.0,27736987280000.0,1203129799.0
1565909100,215566207.0,311.0,27744615400000.0,1203244488.0
1565909400,215686371.0,298.0,27752019580000.0,1203351904.0
1565909700,215753930.0,301.0,27759526600000.0,1203470604.0
1565910000,215825232.0,292.0,27767309870000.0,1203582422.0
1565910300,215893457.0,317.0,27776070720000.0,1203696620.0
1565910600,215932914.0,308.0,27784944080000.0,1203855904.0
1565910900,215964422.0,311.0,27793280970000.0,1203996781.0
1565911200,216012378.0,326.0,27802503170000.0,1204178541.0
1565911500,216051051.0,343.0,27811317770000.0,1204368819.0
1565911800,216083560.0,368.0,27819574970000.0,1204524748.0
1565912100,216111348.0,347.0,27827589310000.0,1204710683.0
1565912400,216138103.0,337.0,27835368750000.0,1204903945.0
1565912700,216164382.0,321.0,27843039440000.0,1205061699.0
1565913000,216189154.0,298.0,27850461910000.0,1205194327.0
1565913300,216215752.0,292.0,27858636820000.0,1205340917.0
1565913600,216247068.0,301.0,27866896130000.0,1205527344.0
1565913900,216276874.0,361.0,27874690160000.0,1205732353.0
1565914200,216316604.0,401.0,27883939720000.0,1206014701.0
1565914500,216350686.0,390.0,27891016500000.0,1206246234.0
1565914800,216393349.0,378.0,27899543240000.0,1206540601.0
1565915100,216439501.0,392.0,27907337420000.0,1206790804.0
1565915400,216481851.0,379.0,27915090190000.0,1207054963.0
1565915700,216530790.0,363.0,27923037340000.0,1207253482.0
1565916000,216593250.0,359.0,27931679440000.0,1207406700.0
1565916300,216668136.0,354.0,27939258990000.0,1207563543.0
1565916600,216745990.0,338.0,27946568400000.0,1207695452.0
1565916900,216809140.0,326.0,27952981930000.0,1207807731.0
1565917200,216912090.0,322.0,27961560590000.0,1207953600.0
1565917500,217036732.0,357.0,27970551440000.0,1208139266.0
1565917800,217117744.0,384.0,27978177250000.0,1208349504.0
1565918100,217210248.0,376.0,27984776310000.0,1208584325.0
1565918400,217263346.0,374.0,27991416840000.0,1208765229.0
1565918700,217318836.0,378.0,27998455440000.0,1208962019.0
1565919000,217365520.0,410.0,28004692020000.0,1209146993.0
1565919300,217409328.0,406.0,28010519770000.0,1209379260.0
1565919600,217466053.0,398.0,28016551890000.0,1209655901.0
1565919900,217526127.0,376.0,28022552680000.0,1209875980.0
1565920200,217576616.0,384.0,28028747190000.0,1210116414.0
1565920500,217616420.0,348.0,28036200970000.0,1210356314.0
1565920800,217652634.0,358.0,28043595050000.0,1210543594.0
1565921100,217679448.0,389.0,28050427390000.0,1210733234.0
1565921400,217722063.0,401.0,28058911820000.0,1211051475.0
1565921700,217772855.0,408.0,28067671300000.0,1211422950.0
1565922000,217835231.0,417.0,28076903840000.0,1211794283.0
1565922300,217893254.0,398.0,28085786430000.0,1212109546.0
1565922600,217963673.0,417.0,28095543190000.0,1212468910.0
1565922900,218015904.0,437.0,28104364300000.0,1212852143.0
1565923200,218055076.0,426.0,28112532680000.0,1213160861.0
1565923500,218092180.0,422.0,28120664350000.0,1213420556.0
1565923800,218130311.0,422.0,28128340090000.0,1213681327.0
1565924100,218178712.0,434.0,28136924550000.0,1214069486.0
1565924400,218213348.0,407.0,28144487000000.0,1214339742.0
1565924700,218262052.0,492.0,28153426540000.0,1214689428.0
1565925000,218316467.0,496.0,28168062420000.0,1215108364.0
1565925300,218378862.0,542.0,28184755040000.0,1215644609.0
1565925600,218446183.0,540.0,28204240480000.0,1216217906.0
1565925900,218500589.0,565.0,28224801300000.0,1216858203.0
1565926200,218563451.0,565.0,28246398250000.0,1217554778.0
1565926500,218624582.0,490.0,28267904070000.0,1218216526.0
1565926800,218696859.0,477.0,28289134900000.0,1218890949.0
1565927100,218801655.0,471.0,28312583550000.0,1219556638.0
1565927400,218909217.0,443.0,28336068520000.0,1220076951.0
1565927700,218994832.0,432.0,28359421360000.0,1220597453.0
1565928000,219078291.0,427.0,28382492630000.0,1221085806.0
1565928300,219152205.0,486.0,28404209520000.0,1221592257.0
1565928600,219230271.0,544.0,28427035290000.0,1222292532.0
1565928900,219323800.0,538.0,28450676570000.0,1223082737.0
1565929200,219435126.0,520.0,28475758760000.0,1223940868.0
1565929500,219532378.0,534.0,28498054710000.0,1224633450.0
1565929800,219619270.0,545.0,28518090960000.0,1225366515.0
1565930100,219710909.0,513.0,28536518280000.0,1226173426.0
1565930400,219797386.0,471.0,28553310570000.0,1226656888.0
1565930700,219885126.0,453.0,28566068770000.0,1227052536.0
1565931000,219957030.0,440.0,28575007980000.0,1227320433.0
1565931300,220020620.0,424.0,28584572170000.0,1227591060.0
1565931600,220081767.0,427.0,28594195830000.0,1227860251.0
1565931900,220138617.0,471.0,28605264700000.0,1228184395.0
1565932200,220199927.0,451.0,28616839460000.0,1228496993.0
1565932500,220270628.0,456.0,28628875200000.0,1228896658.0
1565932800,220357335.0,469.0,28644014510000.0,1229469654.0
1565933100,220427855.0,474.0,28658603640000.0,1229969417.0
1565933400,220499662.0,466.0,28672849740000.0,1230444341.0
1565933700,220558963.0,457.0,28685822380000.0,1230822850.0
1565934000,220615465.0,446.0,28699086380000.0,1231198915.0
1565934300,220685354.0,426.0,28712562470000.0,1231547603.0
1565934600,220766750.0,403.0,28725396620000.0,1231831167.0
1565934900,220833138.0,417.0,28737718080000.0,1232089520.0
1565935200,220896485.0,402.0,28750407600000.0,1232325652.0
1565935500,220959820.0,453.0,28764049590000.0,1232617797.0
1565935800,221013346.0,438.0,28777653400000.0,1232946524.0
1565936100,221069816.0,445.0,28792862340000.0,1233318480.0
1565936400,221118597.0,421.0,28807167720000.0,1233682226.0
1565936700,221171484.0,414.0,28820301790000.0,1233989290.0
1565937000,221251814.0,407.0,28835371020000.0,1234323427.0
1565937300,221337198.0,395.0,28851229900000.0,1234628003.0
1565937600,221407114.0,370.0,28865228440000.0,1234901564.0
1565937900,221476028.0,369.0,28879212180000.0,1235194331.0
1565938200,221563040.0,349.0,28893671650000.0,1235498714.0
1565938500,221629813.0,340.0,28906959300000.0,1235737564.0
1565938800,221694570.0,331.0,28919603460000.0,1235941595.0
1565939100,221749258.0,332.0,28931614730000.0,1236154602.0
1565939400,221808627.0,335.0,28944633490000.0,1236373448.0
1565939700,221864912.0,339.0,28957353080000.0,1236595108.0
1565940000,221919148.0,319.0,28968708830000.0,1236795235.0
1565940300,221960370.0,325.0,28980551230000.0,1237039692.0
1565940600,222015810.0,331.0,28993046160000.0,1237339420.0
1565940900,222065237.0,486.0,29003924650000.0,1237644425.0
1565941200,222118526.0,417.0,29014686040000.0,1237954955.0
1565941500,222171476.0,394.0,29025227750000.0,1238197830.0
1565941800,222209726.0,383.0,29036672220000.0,1238429576.0
1565942100,222245574.0,361.0,29048052790000.0,1238680780.0
1565942400,222281335.0,326.0,29059724100000.0,1238896184.0
1565942700,222310306.0,336.0,29070087500000.0,1239070292.0
1565943000,222342841.0,345.0,29081249710000.0,1239263455.0
1565943300,222374710.0,331.0,29092286800000.0,1239441841.0
1565943600,222410043.0,321.0,29103508910000.0,1239638570.0
1565943900,222446576.0,314.0,29115156490000.0,1239827180.0
1565944200,222478567.0,310.0,29125565510000.0,1239998733.0
1565944500,222506533.0,302.0,29134403240000.0,1240130551.0
1565944800,222534726.0,291.0,29143580680000.0,1240250692.0
1565945100,222558963.0,299.0,29152260430000.0,1240374945.0
1565945400,222587700.0,282.0,29161509440000.0,1240508706.0
1565945700,222620206.0,286.0,29171211870000.0,1240637720.0
1565946000,222648663.0,284.0,29179908670000.0,1240761726.0
1565946300,222672901.0,291.0,29185057480000.0,1240840982.0
1565946600,222692402.0,294.0,29190325500000.0,1240912602.0
1565946900,222732975.0,290.0,29203877100000.0,1241070881.0
1565947200,222768779.0,269.0,29217527500000.0,1241250369.0
1565947500,222800655.0,267.0,29231083500000.0,1241421038.0
1565947800,222837954.0,268.0,29244614870000.0,1241625083.0
1565948100,222875331.0,284.0,29259354800000.0,1241828268.0
1565948400,222912518.0,266.0,29275383990000.0,1242045981.0
1565948700,222942927.0,259.0,29290406560000.0,1242226066.0
1565949000,222974292.0,253.0,29306016890000.0,1242421439.0
1565949300,223004449.0,253.0,29321118840000.0,1242603133.0
1565949600,223033799.0,261.0,29335103690000.0,1242766784.0
1565949900,223063707.0,269.0,29349080450000.0,1242933658.0
1565950200,223096834.0,262.0,29364383250000.0,1243131260.0
1565950500,223133276.0,280.0,29379617730000.0,1243359162.0
1565950800,223152499.0,261.0,29387972020000.0,1243525665.0
1565951100,223165835.0,272.0,29393758230000.0,1243613971.0
1565951400,223179733.0,260.0,29399888840000.0,1243708151.0
1565951700,223195593.0,274.0,29406006950000.0,1243817802.0
1565952000,223210609.0,250.0,29412099060000.0,1243918727.0
1565952300,223227085.0,249.0,29418733360000.0,1244037834.0
1565952600,223249823.0,249.0,29425482890000.0,1244174681.0
1565952900,223271894.0,229.0,29431656560000.0,1244266445.0
1565953200,223289401.0,234.0,29437951710000.0,1244367305.0
1565953500,223309283.0,244.0,29444576320000.0,1244491326.0
1565953800,223330224.0,247.0,29450984970000.0,1244598502.0
1565954100,223348366.0,259.0,29457204050000.0,1244708394.0
1565954400,223375683.0,347.0,29464119640000.0,1244845921.0
1565954700,223414207.0,296.0,29470683560000.0,1244946234.0
1565955000,223453123.0,278.0,29477355230000.0,1245037100.0
1565955300,223497128.0,280.0,29484502870000.0,1245145191.0
1565955600,223535952.0,272.0,29491011850000.0,1245233208.0
1565955900,223565038.0,267.0,29497321280000.0,1245312344.0
1565956200,223592676.0,258.0,29503586750000.0,1245396146.0
1565956500,223618466.0,258.0,29509679190000.0,1245483356.0
1565956800,223654610.0,251.0,29517122570000.0,1245591073.0
1565957100,223705742.0,277.0,29529038090000.0,1245765266.0
1565957400,223752810.0,277.0,29539327500000.0,1245950412.0
1565957700,223782879.0,282.0,29547007160000.0,1246085590.0
1565958000,223861984.0,306.0,29555532850000.0,1246209907.0
1565958300,223927467.0,308.0,29564206000000.0,1246356192.0
1565958600,224015008.0,324.0,29573331460000.0,1246537610.0
1565958900,224088002.0,302.0,29583993290000.0,1246754585.0
1565959200,224138425.0,292.0,29592742730000.0,1246920819.0
1565959500,224188801.0,297.0,29600831500000.0,1247068169.0
1565959800,224223712.0,272.0,29609441830000.0,1247229139.0
1565960100,224246426.0,269.0,29616877460000.0,1247368758.0
1565960400,224269161.0,289.0,29624673260000.0,1247515619.0
1565960700,224286223.0,304.0,29630822930000.0,1247635202.0
1565961000,224303034.0,291.0,29636705920000.0,1247742006.0
1565961300,224321393.0,300.0,29642896440000.0,1247879073.0
1565961600,224342222.0,313.0,29648974460000.0,1248009905.0
1565961900,224367405.0,297.0,29655518530000.0,1248155806.0
1565962200,224387509.0,290.0,29661604850000.0,1248263746.0
1565962500,224410376.0,296.0,29668298160000.0,1248405876.0
1565962800,224431475.0,297.0,29674681610000.0,1248531127.0
1565963100,224451764.0,283.0,29680594250000.0,1248640391.0
1565963400,224485735.0,280.0,29687251250000.0,1248776374.0
1565963700,224505184.0,271.0,29692486590000.0,1248872532.0
1565964000,224516126.0,261.0,29696046120000.0,1248938192.0
1565964300,224534913.0,443.0,29700231700000.0,1249047825.0
1565964600,224562256.0,393.0,29704549580000.0,1249174375.0
1565964900,224600472.0,390.0,29708742500000.0,1249328977.0
1565965200,224627402.0,337.0,29713376030000.0,1249465882.0
1565965500,224651525.0,322.0,29717774410000.0,1249590925.0
1565965800,224678609.0,341.0,29722780330000.0,1249733641.0
1565966100,224702403.0,318.0,29727973610000.0,1249884334.0
1565966400,224720527.0,292.0,29731821920000.0,1249994706.0
1565966700,224760764.0,300.0,29735854250000.0,1250079125.0
1565967000,224802906.0,290.0,29739927550000.0,1250152132.0
1565967300,224849312.0,294.0,29744345640000.0,1250235057.0
1565967600,224884153.0,298.0,29748629370000.0,1250309213.0
1565967900,224922764.0,465.0,29753818500000.0,1250462178.0
1565968200,224971050.0,442.0,29759215660000.0,1250642093.0
1565968500,225016170.0,417.0,29764438590000.0,1250816712.0
1565968800,225049160.0,432.0,29769727840000.0,1250967354.0
1565969100,225081445.0,425.0,29775192480000.0,1251118268.0
1565969400,225105002.0,424.0,29780218920000.0,1251244161.0
1565969700,225132529.0,417.0,29785320360000.0,1251389475.0
1565970000,225159831.0,374.0,29790271050000.0,1251510696.0
1565970300,225177686.0,360.0,29794735280000.0,1251597360.0
1565970600,225196044.0,358.0,29799989850000.0,1251683826.0
1565970900,225211730.0,330.0,29804121990000.0,1251757455.0
1565971200,225228026.0,331.0,29807723790000.0,1251820219.0
1565971500,225249580.0,434.0,29811283150000.0,1251909372.0
1565971800,225274465.0,408.0,29815340710000.0,1252022634.0
1565972100,225301686.0,382.0,29819829320000.0,1252155692.0
1565972400,225333033.0,393.0,29824715340000.0,1252285788.0
1565972700,225371434.0,399.0,29832584520000.0,1252477875.0
1565973000,225392749.0,380.0,29839636160000.0,1252627359.0
1565973300,225424084.0,373.0,29847559490000.0,1252798612.0
1565973600,225461122.0,365.0,29855084670000.0,1252930236.0
1565973900,225490938.0,375.0,29862642750000.0,1253071731.0
1565974200,225529749.0,341.0,29869476160000.0,1253209117.0
1565974500,225561376.0,334.0,29877011620000.0,1253333982.0
1565974800,225594268.0,309.0,29883758720000.0,1253456258.0
1565975100,225617262.0,479.0,29889763680000.0,1253578726.0
1565975400,225654351.0,465.0,29895609310000.0,1253731573.0
1565975700,225697204.0,431.0,29901832400000.0,1253933394.0
1565976000,225730422.0,401.0,29908513500000.0,1254102998.0
1565976300,225766949.0,367.0,29914145310000.0,1254268354.0
1565976600,225789330.0,390.0,29918568690000.0,1254369869.0
1565976900,225812946.0,404.0,29923488350000.0,1254473832.0
1565977200,225848714.0,357.0,29929303840000.0,1254610289.0
1565977500,225884012.0,323.0,29934768050000.0,1254709844.0
1565977800,225904786.0,298.0,29939529990000.0,1254799414.0
1565978100,225920612.0,272.0,29944874450000.0,1254881561.0
1565978400,225933691.0,266.0,29950392300000.0,1254963675.0
1565978700,225960029.0,295.0,29956221560000.0,1255106690.0
1565979000,226009341.0,333.0,29962996240000.0,1255269621.0
1565979300,226062269.0,353.0,29971297400000.0,1255475792.0
1565979600,226096879.0,323.0,29977532940000.0,1255591222.0
1565979900,226123400.0,335.0,29983226980000.0,1255701035.0
1565980200,226168930.0,338.0,29989241790000.0,1255840194.0
1565980500,226206821.0,344.0,29995282620000.0,1255955844.0
1565980800,226241221.0,327.0,30000298850000.0,1256042679.0
1565981100,226273139.0,313.0,30004026640000.0,1256106275.0
1565981400,226302413.0,315.0,30008101940000.0,1256178618.0
1565981700,226328888.0,306.0,30013477760000.0,1256267720.0
1565982000,226346508.0,296.0,30018912900000.0,1256365766.0
1565982300,226362222.0,313.0,30024175620000.0,1256449437.0
1565982600,226374761.0,304.0,30028505870000.0,1256530369.0
1565982900,226391965.0,284.0,30033091000000.0,1256653873.0
1565983200,226411660.0,276.0,30038640760000.0,1256791051.0
1565983500,226440562.0,271.0,30042771120000.0,1256884621.0
1565983800,226455417.0,261.0,30045826270000.0,1256946903.0
1565984100,226466277.0,249.0,30048579060000.0,1257010030.0
1565984400,226480445.0,243.0,30051823080000.0,1257080350.0
1565984700,226497144.0,253.0,30054925230000.0,1257152147.0
1565985000,226520104.0,249.0,30058570650000.0,1257240905.0
1565985300,226570013.0,250.0,30063301020000.0,1257309463.0
1565985600,226621600.0,236.0,30068346860000.0,1257369974.0
1565985900,226687951.0,272.0,30074595860000.0,1257469849.0
1565986200,226761977.0,281.0,30080752880000.0,1257582235.0
1565986500,226820918.0,278.0,30086249560000.0,1257668663.0
1565986800,226881376.0,265.0,30092496190000.0,1257773894.0
1565987100,226916297.0,296.0,30098414920000.0,1257887240.0
1565987400,226943096.0,301.0,30103424850000.0,1257977337.0
1565987700,226979428.0,286.0,30109082010000.0,1258106512.0
1565988000,227000369.0,262.0,30114009000000.0,1258193668.0
1565988300,227019558.0,257.0,30118740910000.0,1258293763.0
1565988600,227041722.0,243.0,30124259700000.0,1258385713.0
1565988900,227059922.0,218.0,30128732880000.0,1258446455.0
1565989200,227074319.0,220.0,30133137820000.0,1258512788.0
1565989500,227086928.0,245.0,30137306910000.0,1258586210.0
1565989800,227101557.0,258.0,30141715100000.0,1258670778.0
1565990100,227113524.0,268.0,30146213250000.0,1258749735.0
1565990400,227129655.0,276.0,30151163910000.0,1258839603.0
1565990700,227145652.0,294.0,30155908930000.0,1258922521.0
1565991000,227164672.0,313.0,30161524430000.0,1259055443.0
1565991300,227189060.0,299.0,30167709620000.0,1259209740.0
1565991600,227200785.0,298.0,30170711560000.0,1259293990.0
1565991900,227210475.0,273.0,30172233100000.0,1259363009.0
1565992200,227218654.0,261.0,30173157610000.0,1259410909.0
1565992500,227222113.0,248.0,30173662140000.0,1259434600.0
1565992800,227231747.0,240.0,30174683900000.0,1259489168.0
1565993100,227239136.0,283.0,30175156830000.0,1259524443.0
1565993400,227254739.0,303.0,30176993950000.0,1259617681.0
1565993700,227267552.0,284.0,30178066440000.0,1259685594.0
1565994000,227273807.0,296.0,30178724010000.0,1259723386.0
1565994300,227280885.0,321.0,30179593230000.0,1259777320.0
1565994600,227294323.0,309.0,30180964090000.0,1259851471.0
1565994900,227304798.0,323.0,30182022530000.0,1259917360.0
1565995200,227316048.0,278.0,30182962700000.0,1259967755.0
1565995500,227329554.0,282.0,30184151240000.0,1260024835.0
1565995800,227347187.0,248.0,30185348370000.0,1260068233.0
1565996100,227356902.0,257.0,30186147370000.0,1260102213.0
1565996400,227360581.0,258.0,30186651640000.0,1260134031.0
1565996700,227368010.0,289.0,30187484110000.0,1260179740.0
1565997000,227378296.0,281.0,30188279170000.0,1260245269.0
1565997300,227396369.0,290.0,30190053760000.0,1260345784.0
1565997600,227411753.0,293.0,30191530860000.0,1260432168.0
1565997900,227424898.0,288.0,30193174570000.0,1260509722.0
1565998200,227441054.0,305.0,30194595530000.0,1260604770.0
1565998500,227464448.0,316.0,30196160070000.0,1260707065.0
1565998800,227479400.0,299.0,30197303970000.0,1260768005.0
1565999100,227496892.0,292.0,30198260280000.0,1260815370.0
1565999400,227515710.0,291.0,30199422940000.0,1260869813.0
